px_0,px_1,px_2,px_3,px_4,px_5,px_6,px_7,px_8,px_9,px_10,px_11,px_12,px_13,px_14,px_15,px_16,px_17,px_18,px_19,px_20,px_21,px_22,px_23,px_24,px_25,px_26,px_27,px_28,px_29,px_30,px_31,px_32,px_33,px_34,px_35,px_36,px_37,px_38,px_39,px_40,px_41,px_42,px_43,px_44,px_45,px_46,px_47,px_48,px_49,px_50,px_51,px_52,px_53,px_54,px_55,px_56,px_57,px_58,px_59,px_60,px_61,px_62,px_63
0.0,1.0,8.0,8.0,11.0,15.0,10.0,0.0,0.0,4.0,16.0,16.0,11.0,12.0,6.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,15.0,9.0,13.0,10.0,0.0,0.0,0.0,1.0,13.0,16.0,13.0,4.0,0.0,0.0
0.0,0.0,0.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,15.0,0.0,0.0,0.0,2.0,13.0,8.0,9.0,14.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,2.0,4.0,5.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0
0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,11.0,0.0,0.0,0.0,0.0,12.0,7.0,12.0,8.0,0.0,0.0,0.0,5.0,16.0,12.0,15.0,14.0,5.0,0.0,0.0,8.0,13.0,9.0,16.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0
0.0,0.0,2.0,5.0,5.0,11.0,15.0,5.0,0.0,0.0,12.0,16.0,14.0,13.0,16.0,3.0,0.0,1.0,14.0,9.0,0.0,6.0,11.0,0.0,0.0,0.0,16.0,5.0,1.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0
0.0,1.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,8.0,15.0,15.0,6.0,0.0,0.0,0.0,0.0,10.0,9.0,6.0,14.0,0.0,0.0,0.0,0.0,3.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,13.0,11.0,2.0,0.0,0.0,1.0,12.0,12.0,12.0,15.0,11.0,0.0
0.0,0.0,3.0,10.0,14.0,3.0,0.0,0.0,0.0,8.0,16.0,11.0,10.0,13.0,0.0,0.0,0.0,7.0,14.0,0.0,1.0,15.0,2.0,0.0,0.0,2.0,16.0,9.0,16.0,16.0,1.0,0.0,0.0,0.0,12.0,16.0,15.0,15.0,2.0,0.0,0.0,0.0,12.0,10.0,0.0,8.0,8.0,0.0,0.0,0.0,9.0,12.0,4.0,7.0,12.0,0.0,0.0,0.0,2.0,11.0,16.0,16.0,9.0,0.0
0.0,1.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,9.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,16.0,15.0,10.0,0.0,0.0,0.0,13.0,11.0,8.0,12.0,8.0,0.0
0.0,0.0,0.0,3.0,15.0,13.0,1.0,0.0,0.0,0.0,2.0,15.0,16.0,16.0,2.0,0.0,0.0,0.0,13.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,6.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,2.0,0.0,0.0,0.0,3.0,8.0,16.0,8.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,8.0,0.0,0.0,1.0,4.0,4.0,5.0,13.0,6.0,0.0,0.0
0.0,0.0,11.0,15.0,15.0,16.0,9.0,0.0,0.0,4.0,16.0,14.0,8.0,9.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,0.0,0.0,0.0
0.0,0.0,2.0,8.0,8.0,8.0,12.0,2.0,0.0,0.0,12.0,16.0,14.0,14.0,15.0,1.0,0.0,0.0,14.0,9.0,0.0,12.0,6.0,0.0,0.0,0.0,10.0,2.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,10.0,14.0,3.0,0.0,0.0,0.0,4.0,16.0,13.0,15.0,11.0,0.0,0.0,0.0,8.0,13.0,1.0,13.0,16.0,2.0,0.0,0.0,6.0,16.0,14.0,14.0,14.0,6.0,0.0,0.0,0.0,5.0,7.0,1.0,11.0,8.0,0.0,0.0,1.0,8.0,1.0,0.0,8.0,8.0,0.0,0.0,2.0,16.0,11.0,8.0,14.0,7.0,0.0,0.0,0.0,5.0,12.0,14.0,9.0,1.0,0.0
0.0,0.0,3.0,8.0,11.0,13.0,14.0,0.0,0.0,2.0,13.0,16.0,13.0,13.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,11.0,10.0,1.0,0.0,0.0,0.0,3.0,16.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,8.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,7.0,15.0,14.0,11.0,0.0,0.0,0.0,0.0,2.0,12.0,13.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,4.0,0.0,0.0,0.0,0.0,6.0,14.0,4.0,16.0,1.0,0.0,0.0,2.0,14.0,3.0,6.0,14.0,0.0,0.0,0.0,6.0,16.0,11.0,12.0,12.0,0.0,0.0,0.0,2.0,7.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0
0.0,0.0,6.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,14.0,10.0,16.0,16.0,1.0,0.0,0.0,4.0,15.0,1.0,9.0,16.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,12.0,14.0,16.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,9.0,12.0,0.0,0.0,0.0,0.0,16.0,6.0,14.0,9.0,0.0,0.0,0.0,0.0,8.0,12.0,6.0,1.0,0.0,0.0
0.0,0.0,5.0,15.0,15.0,7.0,0.0,0.0,0.0,2.0,16.0,11.0,16.0,16.0,8.0,0.0,0.0,2.0,16.0,5.0,4.0,16.0,8.0,0.0,0.0,1.0,12.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,15.0,9.0,14.0,10.0,0.0,0.0,0.0,0.0,14.0,12.0,16.0,8.0,0.0,0.0,0.0,0.0,5.0,14.0,12.0,1.0,0.0,0.0
0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,9.0,12.0,16.0,5.0,0.0,0.0,0.0,2.0,16.0,4.0,16.0,7.0,0.0,0.0,0.0,9.0,16.0,14.0,16.0,16.0,3.0,0.0,0.0,3.0,8.0,11.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0
0.0,0.0,2.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,14.0,9.0,6.0,16.0,16.0,0.0,0.0,0.0,16.0,6.0,5.0,14.0,11.0,0.0,0.0,0.0,5.0,14.0,14.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,16.0,3.0,0.0,0.0,2.0,15.0,13.0,11.0,13.0,1.0,0.0,0.0,0.0,3.0,12.0,13.0,4.0,0.0,0.0
0.0,0.0,2.0,12.0,14.0,4.0,0.0,0.0,0.0,0.0,15.0,12.0,11.0,13.0,0.0,0.0,0.0,4.0,16.0,4.0,1.0,14.0,6.0,0.0,0.0,4.0,12.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,9.0,0.0,0.0,5.0,8.0,0.0,0.0,3.0,12.0,1.0,0.0,12.0,8.0,0.0,0.0,0.0,8.0,12.0,9.0,16.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,3.0,0.0,0.0
0.0,0.0,5.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,16.0,11.0,13.0,16.0,6.0,0.0,0.0,1.0,16.0,5.0,2.0,14.0,9.0,0.0,0.0,0.0,9.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,14.0,0.0,0.0,0.0,5.0,15.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,14.0,7.0,6.0,16.0,4.0,0.0,0.0,0.0,7.0,15.0,16.0,10.0,0.0,0.0
0.0,0.0,5.0,13.0,15.0,6.0,0.0,0.0,0.0,2.0,16.0,9.0,16.0,13.0,0.0,0.0,0.0,4.0,14.0,0.0,10.0,16.0,2.0,0.0,0.0,4.0,15.0,11.0,15.0,16.0,1.0,0.0,0.0,0.0,7.0,10.0,3.0,13.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,13.0,11.0,4.0,16.0,4.0,0.0,0.0,0.0,7.0,14.0,16.0,11.0,1.0,0.0
0.0,0.0,8.0,11.0,8.0,10.0,0.0,0.0,0.0,3.0,15.0,8.0,12.0,16.0,4.0,0.0,0.0,3.0,12.0,0.0,3.0,16.0,2.0,0.0,0.0,0.0,11.0,10.0,15.0,10.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,7.0,9.0,4.0,16.0,0.0,0.0,0.0,0.0,12.0,11.0,5.0,16.0,0.0,0.0,0.0,0.0,3.0,10.0,9.0,3.0,0.0,0.0
0.0,0.0,6.0,15.0,13.0,2.0,0.0,0.0,0.0,1.0,15.0,10.0,11.0,14.0,0.0,0.0,0.0,2.0,16.0,3.0,1.0,16.0,4.0,0.0,0.0,4.0,12.0,0.0,1.0,14.0,4.0,0.0,0.0,4.0,10.0,0.0,0.0,15.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,15.0,3.0,0.0,0.0,1.0,13.0,9.0,11.0,16.0,2.0,0.0,0.0,0.0,4.0,12.0,14.0,5.0,0.0,0.0
0.0,0.0,7.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,13.0,0.0,0.0,0.0,0.0,6.0,12.0,14.0,16.0,12.0,5.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,15.0
0.0,0.0,2.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,11.0,9.0,0.0,0.0,0.0,0.0,15.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,8.0,5.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,4.0,4.0,1.0,0.0,0.0,1.0,15.0,16.0,16.0,16.0,7.0
0.0,0.0,1.0,9.0,15.0,5.0,0.0,0.0,0.0,0.0,14.0,11.0,5.0,11.0,0.0,0.0,0.0,4.0,15.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,6.0,1.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,12.0,9.0,4.0,4.0,15.0,0.0,0.0,0.0,1.0,10.0,16.0,15.0,11.0,1.0
0.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,3.0,0.0,0.0,0.0,1.0,16.0,4.0,10.0,12.0,0.0,0.0,0.0,7.0,14.0,2.0,15.0,5.0,0.0,0.0,0.0,13.0,14.0,11.0,16.0,16.0,9.0,0.0,0.0,8.0,16.0,16.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0
0.0,0.0,9.0,14.0,16.0,13.0,2.0,0.0,0.0,0.0,13.0,8.0,2.0,6.0,4.0,0.0,0.0,0.0,16.0,2.0,9.0,8.0,0.0,0.0,0.0,3.0,15.0,15.0,11.0,14.0,4.0,0.0,0.0,5.0,16.0,6.0,0.0,12.0,2.0,0.0,0.0,5.0,7.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,5.0,7.0,13.0,6.0,0.0,0.0,0.0,0.0,10.0,16.0,9.0,0.0,0.0,0.0
0.0,0.0,1.0,14.0,15.0,4.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,5.0,0.0,0.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,12.0,5.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,1.0,15.0,7.0,4.0,16.0,4.0,0.0,0.0,0.0,11.0,13.0,4.0,16.0,9.0,0.0,0.0,0.0,1.0,12.0,16.0,16.0,9.0,0.0
0.0,0.0,9.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,13.0,9.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,16.0,12.0,0.0,0.0,0.0,14.0,16.0,14.0,8.0,7.0,0.0,0.0,0.0,3.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,12.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,9.0,12.0,15.0,1.0,0.0,0.0,0.0,1.0,8.0,16.0,4.0,0.0,0.0,0.0,3.0,15.0,8.0,13.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,12.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,10.0,0.0,0.0
0.0,0.0,3.0,11.0,15.0,8.0,0.0,0.0,0.0,3.0,14.0,10.0,5.0,15.0,2.0,0.0,0.0,8.0,10.0,0.0,3.0,16.0,4.0,0.0,0.0,8.0,9.0,1.0,10.0,16.0,7.0,0.0,0.0,1.0,15.0,16.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,4.0,6.0,5.0,13.0,7.0,0.0,0.0,0.0,3.0,16.0,15.0,8.0,1.0,0.0
0.0,0.0,0.0,9.0,14.0,6.0,0.0,0.0,0.0,0.0,10.0,13.0,4.0,13.0,2.0,0.0,0.0,2.0,14.0,0.0,0.0,10.0,6.0,0.0,0.0,4.0,9.0,0.0,0.0,6.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,2.0,11.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,6.0,11.0,4.0,13.0,3.0,0.0,0.0,0.0,1.0,11.0,16.0,12.0,0.0,0.0
0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,14.0,12.0,5.0,1.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,12.0
0.0,0.0,5.0,16.0,14.0,2.0,0.0,0.0,0.0,1.0,13.0,14.0,16.0,8.0,0.0,0.0,0.0,9.0,15.0,3.0,16.0,5.0,0.0,0.0,0.0,10.0,13.0,3.0,16.0,3.0,0.0,0.0,0.0,3.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,6.0,16.0,14.0,12.0,9.0,0.0
0.0,0.0,3.0,10.0,15.0,6.0,0.0,0.0,0.0,4.0,16.0,9.0,4.0,16.0,2.0,0.0,0.0,8.0,14.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,4.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,12.0,8.0,1.0,11.0,7.0,0.0,0.0,0.0,6.0,8.0,16.0,15.0,5.0,0.0
0.0,0.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,2.0,5.0,0.0,0.0,0.0,2.0,16.0,6.0,10.0,15.0,1.0,0.0,0.0,9.0,15.0,3.0,16.0,11.0,7.0,0.0,0.0,12.0,16.0,16.0,15.0,11.0,5.0,0.0,0.0,3.0,9.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,13.0,13.0,12.0,4.0,0.0,0.0,1.0,16.0,5.0,5.0,9.0,4.0,0.0,0.0,4.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,14.0,11.0,16.0,13.0,2.0,0.0,0.0,5.0,15.0,6.0,0.0,9.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,8.0,0.0,0.0,3.0,14.0,5.0,7.0,15.0,1.0,0.0,0.0,1.0,9.0,14.0,15.0,4.0,0.0,0.0
0.0,0.0,0.0,11.0,16.0,6.0,0.0,0.0,0.0,0.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,13.0,12.0,1.0,0.0,0.0,2.0,15.0,3.0,0.0,8.0,7.0,0.0,0.0,0.0,8.0,8.0,0.0,10.0,7.0,0.0,0.0,0.0,1.0,11.0,12.0,15.0,4.0,0.0
0.0,0.0,5.0,11.0,16.0,16.0,5.0,0.0,0.0,3.0,15.0,11.0,10.0,16.0,4.0,0.0,0.0,0.0,4.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,12.0,0.0,0.0,0.0,9.0,16.0,14.0,4.0,1.0,0.0,0.0,0.0,1.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,4.0,15.0,6.0,15.0,0.0,0.0,0.0,0.0,8.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,0.0,0.0,0.0,0.0,6.0,14.0,2.0,12.0,9.0,0.0,0.0,0.0,5.0,16.0,11.0,5.0,13.0,4.0,0.0,0.0,0.0,3.0,8.0,13.0,16.0,9.0,0.0
0.0,0.0,1.0,12.0,16.0,14.0,2.0,0.0,0.0,0.0,13.0,11.0,3.0,16.0,5.0,0.0,0.0,4.0,14.0,0.0,0.0,15.0,6.0,0.0,0.0,6.0,12.0,8.0,13.0,16.0,5.0,0.0,0.0,0.0,9.0,12.0,4.0,10.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,16.0,14.0,5.0,15.0,4.0,0.0,0.0,0.0,3.0,12.0,16.0,11.0,1.0,0.0
0.0,0.0,5.0,15.0,12.0,4.0,0.0,0.0,0.0,2.0,15.0,8.0,11.0,16.0,4.0,0.0,0.0,8.0,9.0,0.0,6.0,16.0,4.0,0.0,0.0,8.0,8.0,0.0,2.0,10.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,13.0,5.0,0.0,0.0,2.0,14.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,14.0,8.0,11.0,10.0,0.0,0.0,0.0,0.0,4.0,13.0,14.0,0.0,0.0,0.0
0.0,0.0,8.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,3.0,0.0,0.0,0.0,0.0,12.0,12.0,16.0,16.0,12.0,4.0,0.0,0.0,7.0,16.0,16.0,16.0,12.0,5.0
0.0,0.0,3.0,13.0,15.0,1.0,0.0,0.0,0.0,4.0,15.0,14.0,15.0,10.0,0.0,0.0,0.0,13.0,13.0,2.0,13.0,9.0,0.0,0.0,0.0,14.0,10.0,0.0,15.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,16.0,16.0,6.0,0.0,0.0,2.0,15.0,16.0,10.0,12.0,4.0
0.0,0.0,2.0,11.0,12.0,1.0,0.0,0.0,0.0,2.0,14.0,9.0,9.0,8.0,0.0,0.0,0.0,10.0,12.0,0.0,13.0,6.0,0.0,0.0,0.0,6.0,5.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,12.0,6.0,0.0,0.0,0.0,1.0,12.0,16.0,16.0,5.0,0.0
0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,4.0,10.0,0.0,0.0,0.0,6.0,15.0,2.0,15.0,8.0,0.0,0.0,0.0,10.0,12.0,4.0,16.0,7.0,6.0,0.0,0.0,10.0,16.0,15.0,16.0,14.0,6.0,0.0,0.0,3.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0
0.0,1.0,13.0,14.0,16.0,15.0,7.0,0.0,0.0,4.0,15.0,3.0,3.0,4.0,1.0,0.0,0.0,4.0,13.0,5.0,8.0,5.0,0.0,0.0,0.0,6.0,16.0,12.0,8.0,14.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,0.0,2.0,12.0,3.0,11.0,9.0,0.0,0.0,0.0,1.0,11.0,16.0,13.0,1.0,0.0,0.0
0.0,0.0,2.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,13.0,15.0,8.0,3.0,0.0,0.0,0.0,5.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,14.0,2.0,0.0,0.0,4.0,16.0,7.0,1.0,13.0,8.0,0.0,0.0,0.0,11.0,12.0,1.0,11.0,13.0,0.0,0.0,0.0,1.0,12.0,16.0,16.0,10.0,0.0
0.0,0.0,4.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,4.0,12.0,11.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,2.0,8.0,10.0,16.0,9.0,0.0,0.0,0.0,7.0,13.0,16.0,14.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,9.0,0.0,0.0,0.0
0.0,0.0,2.0,13.0,14.0,6.0,0.0,0.0,0.0,0.0,10.0,13.0,5.0,16.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,14.0,0.0,0.0,0.0,0.0,4.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,5.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,13.0,7.0,1.0,11.0,5.0,0.0,0.0,0.0,3.0,11.0,15.0,16.0,12.0,0.0
0.0,0.0,8.0,12.0,13.0,1.0,0.0,0.0,0.0,5.0,12.0,2.0,6.0,13.0,0.0,0.0,0.0,11.0,5.0,0.0,6.0,12.0,0.0,0.0,0.0,7.0,10.0,4.0,13.0,15.0,0.0,0.0,0.0,1.0,11.0,12.0,7.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,10.0,5.0,0.0,3.0,13.0,0.0,0.0,0.0,6.0,12.0,16.0,13.0,10.0,0.0
0.0,0.0,4.0,15.0,14.0,4.0,0.0,0.0,0.0,1.0,14.0,8.0,10.0,13.0,1.0,0.0,0.0,5.0,13.0,0.0,0.0,16.0,3.0,0.0,0.0,6.0,12.0,0.0,0.0,13.0,3.0,0.0,0.0,7.0,12.0,0.0,0.0,14.0,3.0,0.0,0.0,1.0,16.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,10.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,3.0,0.0,0.0
0.0,0.0,2.0,10.0,16.0,11.0,1.0,0.0,0.0,0.0,13.0,13.0,10.0,16.0,8.0,0.0,0.0,4.0,14.0,1.0,8.0,14.0,1.0,0.0,0.0,4.0,15.0,12.0,15.0,8.0,0.0,0.0,0.0,0.0,6.0,7.0,14.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,5.0,0.0,0.0,0.0,8.0,15.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,5.0,11.0,16.0,3.0,0.0,0.0
